Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y484 JFK LLUND CAM JASDU PBERG CARTR1 CYUL,CYUL,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,,1,ZSA,CZU
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI WAALT Q131 EARZZ JAMIE CONFR Q133 LLUND CAM JASDU PBERG CARTR1 CYUL,CYUL,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,CZU
MDSD,MDSD LERED LETON L451 JAINS CLOWR WAALT Q131 EARZZ JAMIE CONFR Q133 LLUND CAM JASDU PBERG CARTR1 CYUL,CYUL,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,,3,ZSA,CZU
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG IIU J89 DLH NORAK NORAK-STAR CYWG,CYWG,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,CZW
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY QUIWE VXV J99 IIU J89 DLH NORAK NORAK-STAR CYWG,CYWG,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,CZW
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY QUIWE VXV J99 IIU J89 DLH NORAK NORAK-STAR CYWG,CYWG,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,CZW
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y484 JFK CFB WOZEE LINNG-STAR CYYZ,CYYZ,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,CZY
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC Q129 PYTON WOZEE LINNG-STAR CYYZ,CYYZ,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,CZY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC Q129 PYTON WOZEE LINNG-STAR CYYZ,CYYZ,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,CZY
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY QUIWE Q93 OCASE FLM DAY,DAY,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZID
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG THEOO MOL J24 HVQ HNN DAY,DAY,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZID
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY QUIWE Q93 OCASE FLM DAY,DAY,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZID
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG WAVES CAPSS3 DCA,DCA,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZDC
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC RANAY TANJA WAVES CAPSS3 DCA,DCA,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,4,ZSA,ZDC
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC RANAY TANJA WAVES CAPSS3 DCA,DCA,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,6,ZSA,ZDC
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG THEOO MOL J24 HVQ JAMOX BONZZ2 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZOB
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY SCAMS SITTR JAMOX BONZZ2 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DTW SOUTH FLOW,2,ZSA,ZOB
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY SCAMS SITTR JAMOX BONZZ2 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DTW SOUTH FLOW,3,ZSA,ZOB
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG THEOO MOL J24 HVQ JAMOX KLYNK3 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,4,ZSA,ZOB
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY SCAMS SITTR JAMOX KLYNK3 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DTW NORTH FLOW,5,ZSA,ZOB
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY SCAMS SITTR JAMOX KLYNK3 DTW,DTW,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DTW NORTH FLOW,6,ZSA,ZOB
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG QUART PHLBO4 EWR,EWR,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZNY
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y497 SUBBS CYN GXU RBV V249 METRO EWR,EWR,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZNY
MDSD,MDSD LERED LUCTI L454 OKONU YAALE Y497 SUBBS CYN GXU RBV V249 METRO EWR,EWR,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,4,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC Q129 AARNN QUART PHLBO4 EWR,EWR,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,6,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC Q129 AARNN QUART PHLBO4 EWR,EWR,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,8,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR SAGGY CHIEZ Q133 KALDA Q108 SIE BOUNO5 HPN,HPN,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,1,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI SAGGY CHIEZ Q133 KALDA Q108 SIE BOUNO5 HPN,HPN,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,2,ZSA,ZNY
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y495 OWENZ FATON HOFFI KEYED EEGOR ALIXX RYMES HPN,HPN,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,4,ZSA,ZNY
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG KALDA Q108 SIE BOUNO5 HPN,HPN,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,5,ZSA,ZNY
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG GEARS TRSSK CAVLR6 IAD,IAD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,1,ZSA,ZDC
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC Q129 YERBA MAYKR TRSSK CAVLR6 IAD,IAD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZDC
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC Q129 YERBA MAYKR TRSSK CAVLR6 IAD,IAD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,5,ZSA,ZDC
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG PSK ZIEBR HAGAL GIIBS4 IND,IND,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZID
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY QUIWE Q93 BENBY CUBIM HAGAL GIIBS4 IND,IND,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,2,ZSA,ZID
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY QUIWE BENBY CUBIM HAGAL GIIBS4 IND,IND,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZID
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y495 CAMRN JFK,JFK,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZNY
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG KALDA Q108 SIE CAMRN4 JFK,JFK,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,DEEP OCEAN,2,ZSA,ZNY
MDSD,MDSD LERED LUCTI L454 OKONU YAALE Y495 CAMRN JFK,JFK,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR SAGGY CHIEZ Q133 KALDA Q108 SIE CAMRN4 JFK,JFK,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,DEEP OCEAN,4,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI SAGGY CHIEZ Q133 KALDA Q108 SIE CAMRN4 JFK,JFK,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,DEEP OCEAN,5,ZSA,ZNY
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG HURTS PROUD2 LGA,LGA,,,,H,,,,,2,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC Q107 HURTS PROUD2 LGA,LGA,,,,H,,,,,4,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC Q107 HURTS PROUD2 LGA,LGA,,,,H,,,,,5,ZSA,ZNY
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG GEARS SWNGR JAIKE4 MMU,MMU,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,1,ZSA,ZNY
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y497 SUBBS CYN GXU RBV V249 METRO MMU,MMU,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZNY
MDSD,MDSD LERED LUCTI L454 OKONU YAALE Y497 SUBBS CYN GXU RBV V249 METRO MMU,MMU,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC ZORDO Q111 SWNGR JAIKE4 MMU,MMU,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,4,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC ZORDO Q111 SWNGR JAIKE4 MMU,MMU,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,5,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY QUIWE Q93 HEVAN BONNT VEECK5 ORD,ORD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZAU
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY QUIWE Q93 HEVAN BONNT VEECK5 ORD,ORD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZAU
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG KALDA ZJAAY JIIMS4 PHL,PHL,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO ILG.MQS.PHL.PNE.TTN,,,DEEP OCEAN,1,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS Y327 SKARP Q101 KALDA ZJAAY JIIMS4 PHL,PHL,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO ILG.MQS.PHL.PNE.TTN,,,DEEP OCEAN,2,ZSA,ZNY
MDSD,MDSD LERED LAMER L453 SAUCR Y485 SILLY LYNUS B24 DASHA JIIMS4 PHL,PHL,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO ILG.MQS.PHL.PNE.TTN,,,DEEP OCEAN,3,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 CARPX Y323 RROOO PRTHR Y327 SKARP Q101 KALDA ZJAAY JIIMS4 PHL,PHL,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO ILG.MQS.PHL.PNE.TTN,,,DEEP OCEAN,4,ZSA,ZNY
MDSD,MDSD LERED LUCTI L454 OKONU Y484 OWENZ ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,DEEP OCEAN,1,ZSA,ZBW
MDSD,MDSD LERED LAMER L453 SAUCR Y485 YAALE Y495 OWENZ ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC AIRPORTS),,,DEEP OCEAN,2,ZSA,ZBW
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG KALDA Q167 ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,3,ZSA,ZBW
MDSD,MDSD LERED LETON L451 JAINS CLOWR SAGGY CHIEZ Q133 KALDA Q167 ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,4,ZSA,ZBW
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI SAGGY CHIEZ Q133 KALDA Q167 ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,DEEP OCEAN,5,ZSA,ZBW
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC BLOGS3 RDU,RDU,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZDC
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC BLOGS3 RDU,RDU,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZDC
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG HMV CUBIM LAFOX LEDDL1 SDF,SDF,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,1,ZSA,ZID
MDSD,MDSD LERED LETON L451 JAINS Y436 DEDDY QUIWE BENBY CUBIM LAFOX LEDDL1 SDF,SDF,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZID
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI DIZNY Y436 DEDDY QUIWE BENBY CUBIM LAFOX LEDDL1 SDF,SDF,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,3,ZSA,ZID
MDSD,MDSD LERED LNHOM L452 OXANA AR8 ECG GEARS SWNGR JAIKE4 TEB,TEB,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,1,ZSA,ZNY
MDSD,MDSD LERED LUCTI L454 OKONU YAALE Y497 SUBBS CYN GXU RBV V249 METRO TEB,TEB,,,,H,FROM SANTO DOMINGO(DOMINICAN REPUBLIC TERMINALS),,,,2,ZSA,ZNY
MDSD,MDSD LERED LETON L451 JAINS CLOWR GARIC ZORDO Q111 SWNGR JAIKE4 TEB,TEB,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,4,ZSA,ZNY
MDSD,MDSD MALVN Y396 RUMFO Y374 NUCAR Y307 JAZZI GARIC ZORDO Q111 SWNGR JAIKE4 TEB,TEB,,,,H,FROM SANTO DOMINGO(DOMINICAN REP AIRPORTS) TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,DEEP OCEAN,5,ZSA,ZNY
MDT,MDT MRB J6 COLNS GAVNN7 CVG,CVG,,,,H,,,RNAV ONLY,,2,ZNY,ZID
MDT,MDT HAR V33 MCMAN Q62 WATSN WATSN4 ORD,ORD,,,,H,,,ADVANCED RNAV,,1,ZNY,ZAU
MDW,MDW LEWKE GIJ J146 FJC ABE,ABE,,,,H,,,,,1,ZAU,ZNY
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW Q82 LOXXE ALB,ALB,,,,H,TO ALB.SCH,,,,1,ZAU,ZBW
MDW,MDW CMSKY CARYN CYBIL PXV BNA NEWBB IHAVE MTHEW CHPPR1 ATL,ATL,,,,H,,,TURBOJETS - RNAV ONLY,,2,ZAU,ZTL
MDW,MDW ACITO ADELL ARLYN STL FSM BROBB WINDU SEWZY6 AUS,AUS,,,,H,,,,,1,ZAU,ZHU
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP Q79 ZPLEN VUUDU1 BCT,BCT,,,,H,,,,,3,ZAU,ZMA
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW Q82 MEMMS WILET STELA1 BDL,BDL,,,,H,,,RNAV ONLY,,1,ZAU,ZBW
MDW,MDW CMSKY CARYN CYBIL PXV NULLS BHM,BHM,,,,H,,,,,1,ZAU,ZTL
MDW,MDW CMSKY CARYN CYBIL PXV GUMMA RYYMN2 BNA,BNA,,,,H,,,,,2,ZAU,ZME
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW Q82 PONCT JFUND2 BOS,BOS,,,,H,,,,,1,ZAU,ZBW
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO DKK BUF,BUF,,,,H,,,,,1,ZAU,ZOB
MDW,MDW LEWKE GIJ OTENS ANEWA JERRI NUSMM ANTHM5 BWI,BWI,,,,H,,,,,1,ZAU,ZDC
MDW,MDW DENNT DARCY DREGS DONVE BWG CHA,CHA,,,,H,,,,,1,ZAU,ZTL
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM SPA DEFFN OSPRI7 CHS,CHS,,,,H,,,,,3,ZAU,ZJX
MDW,MDW LEWKE ZIINE BENJO BRWNZ4 CLE,CLE,,,,H,TO CLEVELAND METRO(CLE.CGF.BKL.LNN.LPR),,RNAV TURBOJET,,2,ZAU,ZOB
MDW,MDW EARND ELANR EMMLY ERECO IIU SKYWA FILPZ4 CLT,CLT,,,,H,,,,,1,ZAU,ZTL
MDW,MDW LEWKE GIJ SEWTO FWA BRYEN DUBLN1 CMH,CMH,,,,H,,,,,1,ZAU,ZID
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM CRW,CRW,,,,H,,,,,1,ZAU,ZID
MDW,MDW EARND ELANR CEGRM6 CVG,CVG,,,,H,,,RNAV,,1,ZAU,ZID
MDW,MDW EON V399 JAKKS MACES CRYME ARIVR CEGRM6 CVG,CVG,,,,H,,,NON-RNAV,,2,ZAU,ZID
MDW,MDW LEWKE GIJ SEWTO FWA V277 ROD DAY,DAY,,,,H,,,,,1,ZAU,ZID
MDW,MDW LEWKE GIJ OTENS ANEWA JERRI NUSMM BUCKO NUMMY3 DCA,DCA,,,,H,,,CONV,,3,ZAU,ZDC
MDW,MDW LEWKE GIJ OTENS ANEWA JERRI NUSMM BUCKO FRDMM6 DCA,DCA,,,,H,,,ADVANCED RNAV,,4,ZAU,ZDC
MDW,MDW PEKUE OBENE OGALE OBH BRWRY LAWGR3 DEN,DEN,,,,H,,,,,1,ZAU,ZDV
MDW,MDW ACITO ADELL ARLYN STL RZC FSM RRNET SEEVR4 DFW,DFW,,,,H,,,TURBOJET,DFW SOUTH FLOW,1,ZAU,ZFW
MDW,MDW ACITO ADELL ARLYN STL RZC FSM RRNET BRDJE5 DFW,DFW,,,,H,,,TURBOJET,DFW NORTH FLOW,2,ZAU,ZFW
MDW,MDW LEWKE GIJ HOSSA VCTRZ2 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW SOUTH FLOW,1,ZAU,ZOB
MDW,MDW LEWKE GIJ HOSSA HAYLL3 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIERED,DTW NORTH FLOW,2,ZAU,ZOB
MDW,MDW RAYNR BRTMN DNIKA TAAYZ PETTY PORZL RKCTY2 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,LANDING SOUTH,3,ZAU,ZOB
MDW,MDW RAYNR BRTMN DNIKA TAAYZ PETTY PORZL KKISS2 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,LANDING NORTH,4,ZAU,ZOB
MDW,MDW LEWKE GIJ HOSSA VCTRZ2 DTW,DTW,,,,L,,,DME/DME/IRU PR GPS REQUIRED,DTW SOUTH FLOW,1,ZAU,ZOB
MDW,MDW LEWKE GIJ HOSSA HAYLL3 DTW,DTW,,,,L,,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZAU,ZOB
MDW,MDW DENNT DARCY DREGS DONVE EVV,EVV,,,,H,,,,,1,ZAU,ZID
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO J584 SLT FQM FQM3 EWR,EWR,,,,H,,,,,1,ZAU,ZNY
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP Q79 ZPLEN TEEKY3 FLL,FLL,,,,H,,,,,1,ZAU,ZMA
MDW,MDW EARND ELANR EMMLY ETAME FLM OTONE TRAKS4 GSO,GSO,,,,H,,,DME/DME/IRU OR GPS,,1,ZAU,ZTL
MDW,MDW EARND ELANR EMMLY ERECO IIU DAJPI RCTOR3 GSP,GSP,,,,H,,,,,1,ZAU,ZTL
MDW,MDW BACEN BLOKR BEKKI FAM J137 LIT J180 SWB WAPPL6 HOU,HOU,,,,H,,,TURBOJETS - DME/DME/IRU OR GPS,,1,ZAU,ZHU
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW MEMMS DNY VALRE5 HPN,HPN,,,,H,,,,,1,ZAU,ZNY
MDW,MDW DENNT DARCY DREGS DONVE BWG HSV,HSV,,,,H,,,,,1,ZAU,ZME
MDW,MDW LEWKE GIJ OTENS ANEWA JERRI NUSMM MGW GIBBZ5 IAD,IAD,,,,H,,,ADVANCED RNAV,,2,ZAU,ZDC
MDW,MDW BACEN BLOKR BEKKI FAM J137 LIT J180 SWB GESNR1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH EAST FLOW,1,ZAU,ZHU
MDW,MDW BACEN BLOKR BEKKI FAM J137 LIT J180 SWB ZEEKK2 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH FLOW WEST,2,ZAU,ZHU
MDW,MDW EARND ELANR EMMLY JAKKS JAKKS2 IND,IND,,,,H,,,,,1,ZAU,ZID
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW J70 STW LENDY ISP,ISP,,,,H,,,,,1,ZAU,ZNY
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP THRSR DUCHY OHDEA2 JAX,JAX,,,,H,,,TURBOJETS ONLY: DME/DME/IRU OR GPS REQUIRED,,1,ZAU,ZJX
MDW,MDW LEWKE GIJ J146 ETG MIP4 LGA,LGA,,,,H,,,,,1,ZAU,ZNY
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP Q79 THRSR ZJAYX GRNCH5 MCO,MCO,,,,H,,,,,1,ZAU,ZJX
MDW,MDW BACEN BLOKR BEKKI FAM WHOLL BRBBQ3 MEM,MEM,,,,H,,,RNAV ONLY,,1,ZAU,ZME
MDW,MDW CMSKY CARYN CYBIL PXV BLUZZ5 MEM,MEM,,,,H,,,RNAV ONLY,,2,ZAU,ZME
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW Q82 PONCT ROZZE2 MHT,MHT,1100-0300,,,H,,,DME/DME/IRU OR GNSS REQUIRED,,1,ZAU,ZBW
MDW,MDW CMSKY CARYN CYBIL PXV HITMN ACORI FROGZ4 MIA,MIA,,,,H,,,,,1,ZAU,ZMA
MDW,MDW PMPKN NEATO DLLAN RONIC KAMMA KKILR3 MSP,MSP,1000-0300,,,H,,,TURBOJETS,,1,ZAU,ZMP
MDW,MDW BACEN BLOKR BEKKI ENL J71 MEM J35 MCB TRSSH1 MSY,MSY,,,,H,TO MSY.NEW.NBG,,,,1,ZAU,ZHU
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM J24 MOL TERKS2 ORF,ORF,,,,H,,,,,1,ZAU,ZDC
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP Q79 THRSR ZPLEN MJKAL JAFAR3 ORL,ORL,,,,H,,,,,1,ZAU,ZJX
MDW,MDW DENNT DARCY DREGS DUMGE SCOTO SWAPP Q79 ZPLEN VUUDU1 PBI,PBI,,,,H,,,,,1,ZAU,ZMA
MDW,MDW LEWKE GIJ J146 CXR EWC JST BOJID4 PHL,PHL,,,,H,,,,,1,ZAU,ZNY
MDW,MDW PEKUE PIPPN ELYNA BACNN J18 GCK J96 CIM ZUN EAGUL6 PHX,PHX,,,,H,,,,,1,ZAU,ZAB
MDW,MDW LEWKE ZIINE OTENS ANEWA DJB GRIVY JESEY5 PIT,PIT,,,,L,,,,,1,ZAU,ZOB
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO JHW Q82 MEMMS HINGZ WIPOR3 PVD,PVD,,,,H,,,,,1,ZAU,ZBW
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM SITTR FRIKY ALDAN4 RDU,RDU,,,,H,,,,,2,ZAU,ZDC
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM J24 MOL SPIDR5 RIC,RIC,,,,H,,,,,1,ZAU,ZDC
MDW,MDW EARND ELANR EMMLY ETAME EMEGE FLM ROA,ROA,,,,H,,,DME/DME/IRU OR GPS,,1,ZAU,ZDC
MDW,MDW LEWKE GIJ EVOTE NELLS KEEHO DKK BUF ROC,ROC,,,,H,,,,,1,ZAU,ZOB
MDW,MDW CMSKY CARYN CYBIL PXV HITMN Q19 BULZI Q81 NICKI PLYER TYNEE3 RSW,RSW,,,,H,,,,,1,ZAU,ZMA
MDW,MDW ACITO ADELL ARLYN STL DGD FSM WINDU QERVO1 SAT,SAT,,,,H,TO SAT. BAZ. CVB. PEZ. RND. SSF. SKF. 5C1,,,,1,ZAU,ZHU
